id	sym	MRTrep1	MRTrep2	MRTrep3	Controlrep1	Controlrep2	Controlrep3
ENSG00000034152	MAP2K3	1037	462	1193	980	1201	731
ENSG00000034239	EFCAB1	2	0	0	0	0	0
ENSG00000034510	TMSB10	1375	1193	2056	1427	741	813
ENSG00000034533	ASTE1	40	12	23	29	18	30
ENSG00000034677	RNF19A	172	69	163	191	156	141
ENSG00000034693	PEX3	26	13	17	14	22	18
ENSG00000034713	GABARAPL2	363	385	407	437	263	233
ENSG00000034971	MYOC	0	0	0	0	0	0
ENSG00000035115	SH3YL1	216	64	182	179	157	120
ENSG00000035141	FAM136A	303	126	347	297	284	284
ENSG00000035403	VCL	493	169	452	327	513	358
ENSG00000035499	DEPDC1B	73	29	57	84	54	45
ENSG00000035664	DAPK2	13	8	26	8	7	10
ENSG00000035681	NSMAF	216	221	252	361	171	177
ENSG00000035687	ADSS	348	386	456	704	243	307
ENSG00000035720	STAP1	59	24	54	30	36	38
ENSG00000035862	TIMP2	1939	1082	2221	1327	1042	925
ENSG00000035928	RFC1	1099	576	1055	1149	1022	1016
ENSG00000036054	TBC1D23	150	53	118	116	135	105
ENSG00000036257	CUL3	233	107	271	226	195	185
ENSG00000036448	MYOM2	2	2	2	3	4	2
ENSG00000036473	OTC	0	0	0	0	0	1
ENSG00000036530	CYP46A1	0	0	1	0	0	2
ENSG00000036549	ZZZ3	384	137	361	315	324	260
ENSG00000036565	SLC18A1	0	0	0	0	0	0
ENSG00000036672	USP2	44	20	44	52	45	56
ENSG00000037042	TUBG2	39	32	59	56	40	47
ENSG00000037241	RPL26L1	76	46	75	84	61	66
ENSG00000037280	FLT4	0	0	0	0	0	0
ENSG00000037474	NSUN2	496	184	671	747	447	424
ENSG00000037637	FBXO42	280	138	272	214	232	189
ENSG00000037749	MFAP3	51	30	56	65	50	43
ENSG00000037757	MRI1	13	9	18	22	12	5
ENSG00000037897	METTL1	550	219	637	454	383	351
ENSG00000037965	HOXC8	1	1	0	0	1	1
ENSG00000038002	AGA	462	270	587	816	467	458
ENSG00000038210	PI4K2B	93	39	93	72	107	80
ENSG00000038219	BOD1L1	1964	798	1829	1422	1411	1218
ENSG00000038274	MAT2B	380	170	412	317	464	323
ENSG00000038295	TLL1	0	0	1	0	0	0
ENSG00000038358	EDC4	0	1	5	1	5	3
ENSG00000038382	TRIO	23	8	18	6	24	12
ENSG00000038427	VCAN	1	2	0	0	0	0
ENSG00000038532	CLEC16A	318	119	292	246	232	192
ENSG00000038945	MSR1	29	9	34	8	26	18
ENSG00000039068	CDH1	731	164	496	367	732	514
ENSG00000039123	SKIV2L2	1910	617	1636	1694	1951	1399
ENSG00000039139	DNAH5	0	0	0	0	2	0
ENSG00000039319	ZFYVE16	112	60	171	92	142	78
ENSG00000039523	FAM65A	19	11	30	15	12	14
ENSG00000039537	C6	1	0	0	0	0	0
ENSG00000039560	RAI14	0	0	0	0	0	1
ENSG00000039600	SOX30	0	0	0	0	0	0
ENSG00000039650	PNKP	265	121	323	227	192	161
ENSG00000039987	BEST2	1	0	0	0	0	0
ENSG00000040199	PHLPP2	4	1	8	14	6	4
ENSG00000040275	SPDL1	661	326	719	619	820	661
ENSG00000040341	STAU2	2556	962	2658	2477	2426	1908
ENSG00000040487	PQLC2	432	235	544	327	311	238
ENSG00000040531	CTNS	132	48	163	109	134	82
ENSG00000040608	RTN4R	16	9	13	10	13	11
ENSG00000040633	PHF23	1454	473	1551	961	1155	853
ENSG00000040731	CDH10	0	0	0	0	2	0
ENSG00000040933	INPP4A	159	73	184	155	141	131
ENSG00000041353	RAB27B	2	4	6	1	8	4
ENSG00000041357	PSMA4	2115	827	2260	2069	2091	1690
ENSG00000041515	MYO16	80	16	70	43	96	40
ENSG00000041802	LSG1	2264	742	2384	1452	1726	1464
ENSG00000041880	PARP3	167	68	185	127	108	106
ENSG00000041982	TNC	1	0	1	0	1	1
ENSG00000041988	THAP3	554	181	503	543	614	432
ENSG00000042062	FAM65C	0	0	0	0	1	1
ENSG00000042088	TDP1	613	279	687	740	560	454
ENSG00000042286	AIFM2	64	25	61	35	41	36
ENSG00000042304	C2orf83	0	0	0	0	0	0
ENSG00000042317	SPATA7	55	29	67	65	59	49
ENSG00000042429	MED17	220	83	244	170	209	154
ENSG00000042445	RETSAT	671	333	791	794	528	509
ENSG00000042493	CAPG	7440	3298	7511	3025	4288	3126
ENSG00000042753	AP2S1	3653	1242	3549	2451	3814	2600
ENSG00000042781	USH2A	0	0	0	0	3	1
ENSG00000042813	ZPBP	2	0	0	1	1	0
ENSG00000042832	TG	2	0	2	1	1	0
ENSG00000042980	ADAM28	117	48	113	17	13	19
ENSG00000043039	BARX2	0	0	0	1	0	0
ENSG00000043093	DCUN1D1	204	109	203	185	171	159
ENSG00000043355	ZIC2	757	339	867	751	603	634
ENSG00000043462	LCP2	567	206	599	510	503	413
ENSG00000043514	TRIT1	69	24	72	56	42	42
ENSG00000043591	ADRB1	57	9	27	23	41	33
ENSG00000044012	GUCA2B	0	0	0	0	0	0
ENSG00000044090	CUL7	222	83	254	145	232	179
ENSG00000044115	CTNNA1	188	130	198	120	145	108
ENSG00000044446	PHKA2	310	240	354	390	264	252
ENSG00000044459	CNTLN	638	195	637	562	595	414
ENSG00000044524	EPHA3	1	0	2	0	0	0
ENSG00000044574	HSPA5	2915	1461	3806	3328	2358	2048
ENSG00000046604	DSG2	0	0	0	0	0	0
ENSG00000046647	GEMIN8	149	73	189	206	178	156
ENSG00000046651	OFD1	1207	476	1187	770	799	652
ENSG00000046653	GPM6B	100	34	130	104	89	79
ENSG00000046774	MAGEC2	0	0	0	0	0	0
ENSG00000046889	PREX2	4	2	1	4	7	5
ENSG00000047056	WDR37	197	76	176	150	185	124
ENSG00000047188	YTHDC2	213	88	190	194	167	139
ENSG00000047230	CTPS2	93	63	112	109	100	106
ENSG00000047249	ATP6V1H	148	59	147	171	134	120
ENSG00000047315	POLR2B	181	103	184	198	141	127
ENSG00000047346	FAM214A	57	34	60	53	59	47
ENSG00000047365	ARAP2	39	22	40	38	40	33
ENSG00000047410	TPR	2657	1031	2321	2337	2183	1946
ENSG00000047457	CP	2	1	0	0	0	1
ENSG00000047578	KIAA0556	15	21	15	15	9	5
ENSG00000047579	DTNBP1	526	289	627	588	402	397
ENSG00000047597	XK	17	7	29	25	25	21
ENSG00000047617	ANO2	0	0	0	0	0	0
ENSG00000047621	C12orf4	348	119	288	358	310	260
ENSG00000047634	SCML1	1	0	0	1	0	0
ENSG00000047644	WWC3	64	40	48	57	56	33
ENSG00000047648	ARHGAP6	2	0	1	0	0	0
ENSG00000047662	FAM184B	0	0	0	0	2	1
ENSG00000047849	MAP4	775	447	977	1120	693	698
ENSG00000047932	GOPC	1410	606	1411	1237	1192	946
ENSG00000047936	ROS1	1	0	0	0	0	0
ENSG00000048028	USP28	230	77	239	196	309	234
ENSG00000048052	HDAC9	240	68	235	253	180	150
ENSG00000048140	TSPAN17	469	168	472	246	247	236
ENSG00000048162	NOP16	1575	447	1697	1522	1360	1103
ENSG00000048342	CC2D2A	13	2	7	7	9	4
ENSG00000048392	RRM2B	370	176	402	380	303	240
ENSG00000048405	ZNF800	261	108	273	180	187	204
ENSG00000048462	TNFRSF17	7	0	5	3	1	0
ENSG00000048471	SNX29	42	13	50	40	39	33
ENSG00000048540	LMO3	4	1	5	4	5	9
ENSG00000048544	MRPS10	902	421	1139	1008	944	783
ENSG00000048545	GUCA1A	0	0	0	0	0	0
ENSG00000048649	RSF1	2282	872	2151	1827	1885	1680
ENSG00000048707	VPS13D	284	109	287	184	210	173
ENSG00000048740	CELF2	4035	1500	4705	3633	3524	3123
ENSG00000048828	FAM120A	899	584	1015	1017	525	615
ENSG00000048991	R3HDM1	303	151	312	282	301	259
ENSG00000049089	COL9A2	97	58	112	56	76	45
ENSG00000049130	KITLG	5	1	3	3	1	1
ENSG00000049167	ERCC8	42	23	41	34	43	40
ENSG00000049192	ADAMTS6	25	12	20	34	32	24
ENSG00000049239	H6PD	366	125	368	295	400	296
ENSG00000049245	VAMP3	52	20	63	66	47	53
ENSG00000049246	PER3	12	8	11	12	16	9
ENSG00000049247	UTS2	1	0	0	0	0	1
ENSG00000049249	TNFRSF9	33	3	29	7	27	13
ENSG00000049283	EPN3	1	0	0	0	1	1
ENSG00000049323	LTBP1	0	1	1	1	0	0
ENSG00000049449	RCN1	44	40	52	56	27	34
ENSG00000049540	ELN	2	0	2	1	0	0
ENSG00000049541	RFC2	436	181	464	345	467	354
ENSG00000049618	ARID1B	736	314	845	557	628	479
ENSG00000049656	CLPTM1L	1088	632	1398	1319	747	841
ENSG00000049759	NEDD4L	159	87	171	141	102	110
ENSG00000049768	FOXP3	0	0	1	0	0	0
ENSG00000049769	PPP1R3F	10	9	10	13	6	9
ENSG00000049860	HEXB	53	49	57	76	27	32
ENSG00000049883	PTCD2	110	45	88	82	78	74
ENSG00000050030	KIAA2022	0	0	0	0	0	0
ENSG00000050130	JKAMP	35	12	26	19	25	7
ENSG00000050165	DKK3	0	0	0	0	0	0
ENSG00000050327	ARHGEF5	0	0	0	0	0	0
ENSG00000050344	NFE2L3	28	7	14	20	21	11
ENSG00000050393	MCUR1	213	85	221	238	286	246
ENSG00000050405	LIMA1	134	80	159	218	163	129
ENSG00000050426	LETMD1	640	375	672	785	755	644
ENSG00000050438	SLC4A8	30	6	33	11	6	10
ENSG00000050555	LAMC3	4	0	0	0	0	0
ENSG00000050628	PTGER3	0	0	1	1	0	2
ENSG00000050730	TNIP3	32	7	23	10	24	15
ENSG00000050748	MAPK9	265	74	228	232	255	209
ENSG00000050767	COL23A1	263	104	231	211	290	209
ENSG00000050820	BCAR1	1	0	1	0	2	0
ENSG00000051009	FAM160A2	485	204	472	466	280	304
ENSG00000051108	HERPUD1	320	155	294	285	281	254
ENSG00000051128	HOMER3	3831	1833	4748	2323	2649	2338
ENSG00000051180	RAD51	326	186	356	566	251	294
ENSG00000051341	POLQ	89	34	108	117	111	112
ENSG00000051382	PIK3CB	441	230	429	455	448	341
ENSG00000051523	CYBA	470	277	593	171	360	263
ENSG00000051596	THOC3	1	5	0	5	0	3
ENSG00000051620	HEBP2	1162	484	1151	1168	1255	1044
ENSG00000051825	MPHOSPH9	954	313	1040	810	881	737
ENSG00000052126	PLEKHA5	100	39	104	80	87	64
ENSG00000052344	PRSS8	1	0	0	2	1	0
ENSG00000052723	SIKE1	142	57	125	147	120	142
ENSG00000052749	RRP12	915	332	959	645	880	632
ENSG00000052795	FNIP2	121	59	158	109	103	104
ENSG00000052802	MSMO1	689	254	615	681	975	771
ENSG00000052841	TTC17	1521	580	1419	1057	1175	1010
ENSG00000052850	ALX4	0	0	0	0	0	0
ENSG00000053108	FSTL4	0	0	0	0	0	0
ENSG00000053254	FOXN3	1386	770	1536	1756	1307	1229
ENSG00000053328	METTL24	0	0	0	0	0	0
ENSG00000053371	AKR7A2	3789	1546	3656	2510	3830	2273
ENSG00000053372	MRTO4	1162	405	1203	989	1208	961
ENSG00000053438	NNAT	0	0	0	0	0	0
ENSG00000053501	USE1	237	167	301	225	217	208
ENSG00000053524	MCF2L2	5	0	2	2	0	5
ENSG00000053702	NRIP2	25	18	36	15	8	12
ENSG00000053747	LAMA3	0	1	0	0	0	0
ENSG00000053770	AP5M1	121	33	137	92	94	61
ENSG00000053900	ANAPC4	229	110	238	235	177	171
ENSG00000053918	KCNQ1	51	27	49	44	37	31
ENSG00000054116	TRAPPC3	632	509	920	864	434	507
ENSG00000054118	THRAP3	1940	933	2074	1623	1458	1359
ENSG00000054148	PHPT1	254	275	345	263	202	187
ENSG00000054179	ENTPD2	0	0	0	1	0	0
ENSG00000054219	LY75	765	191	692	496	638	485
ENSG00000054267	ARID4B	2091	865	2188	1656	1597	1398
ENSG00000054277	OPN3	33	22	34	61	17	31
ENSG00000054282	SDCCAG8	2215	976	2301	1687	1552	1363
ENSG00000054356	PTPRN	2	0	0	0	0	0
ENSG00000054392	HHAT	64	34	68	49	30	37
ENSG00000054523	KIF1B	112	42	130	105	121	82
ENSG00000054598	FOXC1	4	3	2	8	4	5
ENSG00000054611	TBC1D22A	2121	745	1745	1295	1689	1175
ENSG00000054654	SYNE2	320	63	182	111	344	178
ENSG00000054690	PLEKHH1	8	3	4	11	7	2
ENSG00000054793	ATP9A	7	3	5	7	6	2
ENSG00000054796	SPO11	0	0	0	0	0	0
ENSG00000054803	CBLN4	0	0	0	0	0	0
ENSG00000054938	CHRDL2	0	1	0	0	0	0
ENSG00000054965	FAM168A	180	95	186	194	135	129
ENSG00000054967	RELT	189	81	184	178	165	137
ENSG00000054983	GALC	599	391	802	740	353	369
ENSG00000055044	NOP58	2012	851	2293	1751	1592	1469
ENSG00000055070	SZRD1	1087	380	1186	978	925	721
ENSG00000055118	KCNH2	15	13	21	20	18	19
ENSG00000055130	CUL1	174	89	213	202	155	136
ENSG00000055147	FAM114A2	144	73	179	122	167	127
ENSG00000055163	CYFIP2	804	259	743	617	786	612
ENSG00000055208	TAB2	114	53	97	138	107	86
ENSG00000055211	GINM1	201	61	202	181	193	171
ENSG00000055332	EIF2AK2	142	47	120	96	131	126
ENSG00000055483	USP36	796	376	903	773	600	596
ENSG00000055609	KMT2C	1158	440	1037	816	780	719
ENSG00000055732	MCOLN3	14	5	8	10	3	4
ENSG00000055813	CCDC85A	0	0	0	0	0	0
ENSG00000055917	PUM2	818	423	942	968	632	561
ENSG00000055950	MRPL43	933	367	968	715	828	641
ENSG00000055955	ITIH4	69	16	51	22	42	33
ENSG00000055957	ITIH1	1	0	0	0	0	0
ENSG00000056050	HPF1	161	121	226	330	174	179
ENSG00000056097	ZFR	738	294	651	729	762	666
ENSG00000056277	ZNF280C	37	4	19	30	30	20
ENSG00000056291	NPFFR2	0	0	0	0	0	0
ENSG00000056487	PHF21B	0	0	0	0	0	0
ENSG00000056558	TRAF1	61	21	47	37	43	30
ENSG00000056586	RC3H2	491	239	447	425	370	363
ENSG00000056736	IL17RB	29	10	31	27	18	22
ENSG00000056972	TRAF3IP2	228	138	265	245	146	138
ENSG00000056998	GYG2	95	57	139	167	90	86
ENSG00000057019	DCBLD2	49	19	40	40	39	50
ENSG00000057149	SERPINB3	0	0	0	0	0	0
ENSG00000057252	SOAT1	680	278	821	653	658	578
ENSG00000057294	PKP2	0	0	0	1	0	0
ENSG00000057468	MSH4	0	0	0	0	0	0
ENSG00000057593	F7	0	0	0	0	0	0
ENSG00000057608	GDI2	4314	3298	5593	5991	3174	3334
ENSG00000057657	PRDM1	56	16	39	22	33	16
ENSG00000057663	ATG5	206	88	186	164	152	147
ENSG00000057704	TMCC3	4	1	2	3	1	4
ENSG00000057757	PITHD1	194	114	211	202	178	171
ENSG00000057935	MTA3	91	32	93	83	61	70
ENSG00000058056	USP13	387	238	506	457	327	320
ENSG00000058063	ATP11B	236	79	196	223	271	196
ENSG00000058085	LAMC2	0	0	0	0	0	0
ENSG00000058091	CDK14	389	133	452	354	405	325
ENSG00000058262	SEC61A1	3127	1209	3553	2597	2804	1987
ENSG00000058272	PPP1R12A	2238	758	2094	1466	1830	1377
ENSG00000058335	RASGRF1	3	1	2	3	1	1
ENSG00000058404	CAMK2B	119	29	116	50	88	48
ENSG00000058453	CROCC	121	94	142	142	81	84
ENSG00000058600	POLR3E	147	84	220	198	154	142
ENSG00000058668	ATP2B4	2146	973	2171	1891	1810	1617
ENSG00000058673	ZC3H11A	454	194	415	349	415	353
ENSG00000058729	RIOK2	135	59	118	110	141	99
ENSG00000058799	YIPF1	213	124	271	212	158	163
ENSG00000058804	NDC1	1212	492	1374	1644	1330	1189
ENSG00000058866	DGKG	442	225	419	307	272	270
ENSG00000059122	FLYWCH1	166	58	166	111	155	126
ENSG00000059145	UNKL	36	17	42	24	32	14
ENSG00000059377	TBXAS1	417	226	448	313	291	237
ENSG00000059378	PARP12	29	5	34	16	11	22
ENSG00000059573	ALDH18A1	84	92	96	125	67	64
ENSG00000059588	TARBP1	230	98	211	161	170	141
ENSG00000059728	MXD1	47	38	54	81	46	33
ENSG00000059758	CDK17	24	14	30	34	26	21
ENSG00000059769	DNAJC25	65	30	74	92	57	56
ENSG00000059804	SLC2A3	479	295	405	929	780	645
ENSG00000059915	PSD	4	5	4	6	7	5
ENSG00000060069	CTDP1	146	170	261	238	106	125
ENSG00000060138	YBX3	1877	1345	2309	2295	1518	1813
ENSG00000060140	STYK1	0	0	0	0	1	0
ENSG00000060237	WNK1	2096	920	2205	1912	1736	1666
ENSG00000060303	RPS17P5	0	3	1	1	0	0
ENSG00000060339	CCAR1	3419	1344	3401	2682	2782	2334
ENSG00000060491	OGFR	2604	823	2689	2064	2321	1687
ENSG00000060558	GNA15	1227	571	1268	1226	1427	955
ENSG00000060566	CREB3L3	0	0	0	0	0	0
ENSG00000060642	PIGV	183	61	174	120	176	129
ENSG00000060656	PTPRU	154	60	164	196	236	168
ENSG00000060688	SNRNP40	147	71	194	139	145	151
ENSG00000060709	RIMBP2	1	0	0	0	0	0
ENSG00000060718	COL11A1	1	0	0	0	0	0
ENSG00000060749	QSER1	216	127	246	197	186	156
ENSG00000060762	MPC1	357	99	327	334	484	328
ENSG00000060971	ACAA1	2	3	3	2	1	3
ENSG00000060982	BCAT1	296	193	397	760	448	476
ENSG00000061273	HDAC7	5488	2080	4573	4885	5158	3420
ENSG00000061337	LZTS1	3	0	1	0	0	0
ENSG00000061455	PRDM6	0	0	2	0	0	0
ENSG00000061492	WNT8A	0	0	0	0	0	0
ENSG00000061656	SPAG4	75	15	56	74	165	110
ENSG00000061676	NCKAP1	2	0	2	4	2	3
ENSG00000061794	MRPS35	565	251	591	581	588	541
ENSG00000061918	GUCY1B3	0	1	0	0	0	0
ENSG00000061936	SFSWAP	434	210	524	484	368	364
ENSG00000061938	TNK2	831	269	802	681	635	445
ENSG00000061987	MON2	67	44	47	69	53	34
ENSG00000062038	CDH3	0	0	1	1	0	0
ENSG00000062096	ARSF	0	0	1	0	0	1
ENSG00000062194	GPBP1	779	416	879	998	614	589
ENSG00000062282	DGAT2	1200	394	1186	881	1165	920
ENSG00000062370	ZNF112	0	0	0	0	0	0
ENSG00000062485	CS	924	299	1097	829	973	721
ENSG00000062524	LTK	17	11	9	5	6	11
ENSG00000062582	MRPS24	8	9	7	11	9	6
ENSG00000062598	ELMO2	218	83	271	246	189	172
ENSG00000062650	WAPL	957	342	943	828	765	736
ENSG00000062716	VMP1	348	216	330	393	278	300
ENSG00000062725	APPBP2	595	233	629	518	610	426
ENSG00000062822	POLD1	2011	619	1998	1537	2696	1904
ENSG00000063015	SEZ6	11	2	14	8	10	10
ENSG00000063046	EIF4B	325	225	318	424	232	219
ENSG00000063127	SLC6A16	4	4	8	1	3	2
ENSG00000063169	GLTSCR1	8	10	10	8	2	9
ENSG00000063176	SPHK2	8	5	10	10	12	7
ENSG00000063177	RPL18	41454	21353	45214	33558	33283	28903
ENSG00000063180	CA11	141	71	133	105	102	79
ENSG00000063241	ISOC2	2150	812	2395	1282	2284	1514
ENSG00000063244	U2AF2	207	180	374	231	149	150
ENSG00000063245	EPN1	701	262	817	548	698	547
ENSG00000063322	MED29	1100	425	1057	685	1255	757
ENSG00000063438	AHRR	406	231	408	355	317	284
ENSG00000063515	GSC2	0	0	0	0	0	0
ENSG00000063587	ZNF275	48	53	79	71	45	44
ENSG00000063601	MTMR1	256	108	269	212	204	223
ENSG00000063660	GPC1	13	12	11	18	14	7
ENSG00000063761	ADCK1	56	25	62	33	43	28
ENSG00000063854	HAGH	252	145	344	326	287	251
ENSG00000063978	RNF4	156	45	107	84	133	85
ENSG00000064012	CASP8	105	47	103	91	93	61
ENSG00000064042	LIMCH1	1	0	1	0	4	3
ENSG00000064102	ASUN	299	107	248	291	334	289
ENSG00000064115	TM7SF3	264	207	309	488	225	280
ENSG00000064195	DLX3	0	0	0	0	0	0
ENSG00000064199	SPA17	43	14	39	28	52	38
ENSG00000064201	TSPAN32	165	82	175	108	100	83
ENSG00000064205	WISP2	3	0	0	0	5	1
ENSG00000064218	DMRT3	0	0	0	0	0	0
ENSG00000064225	ST3GAL6	339	176	344	306	212	221
ENSG00000064270	ATP2C2	21	3	20	4	20	11
ENSG00000064300	NGFR	1	2	1	2	3	0
ENSG00000064309	CDON	46	27	69	74	61	67
ENSG00000064313	TAF2	358	151	345	299	294	235
ENSG00000064393	HIPK2	369	201	385	390	280	252
ENSG00000064419	TNPO3	2203	886	2677	2812	2201	1867
ENSG00000064489	BORCS8-MEF2B	0	0	0	0	0	0
ENSG00000064490	RFXANK	14	66	15	34	11	11
ENSG00000064545	TMEM161A	3431	939	3625	3002	3768	2815
ENSG00000064547	LPAR2	594	290	596	397	480	346
ENSG00000064601	CTSA	187	134	284	181	121	142
ENSG00000064607	SUGP2	124	54	164	119	130	114
ENSG00000064651	SLC12A2	181	84	224	188	130	129
ENSG00000064652	SNX24	138	46	105	101	128	104
ENSG00000064655	EYA2	0	0	0	0	0	0
ENSG00000064666	CNN2	38	12	27	35	32	32
ENSG00000064687	ABCA7	356	185	390	229	203	193
ENSG00000064692	SNCAIP	0	0	0	0	0	0
ENSG00000064703	DDX20	150	57	157	104	134	100
ENSG00000064726	BTBD1	26	21	33	39	32	23
ENSG00000064763	FAR2	58	29	59	62	69	39
ENSG00000064787	BCAS1	1	1	0	0	0	1
ENSG00000064835	POU1F1	0	0	1	0	0	0
ENSG00000064886	CHI3L2	10	3	7	5	10	9
ENSG00000064932	SBNO2	291	115	305	302	263	248
ENSG00000064933	PMS1	151	57	121	165	92	88
ENSG00000064961	HMG20B	1248	510	1391	1394	1189	960
ENSG00000064989	CALCRL	0	0	0	0	0	0
ENSG00000064995	TAF11	1463	568	1536	1157	1377	1036
ENSG00000064999	ANKS1A	164	76	162	108	130	123
ENSG00000065000	AP3D1	607	242	635	494	556	444
ENSG00000065029	ZNF76	945	387	1157	946	1001	700
ENSG00000065054	SLC9A3R2	3	0	1	2	1	1
ENSG00000065057	NTHL1	299	135	370	287	388	275
ENSG00000065060	UHRF1BP1	102	35	115	134	97	91
ENSG00000065135	GNAI3	1450	589	1403	1246	1680	1230
ENSG00000065150	IPO5	1195	553	1204	1166	1156	998
ENSG00000065154	OAT	55	13	25	50	45	34
ENSG00000065183	WDR3	450	187	424	507	336	302
ENSG00000065243	PKN2	246	88	186	171	201	172
ENSG00000065268	WDR18	2235	842	2790	3074	3154	2463
ENSG00000065308	TRAM2	95	74	62	72	68	47
ENSG00000065320	NTN1	68	30	73	10	6	1
ENSG00000065325	GLP2R	0	0	0	0	0	1
ENSG00000065328	MCM10	300	113	326	325	349	264
ENSG00000065357	DGKA	340	148	364	316	432	306
ENSG00000065361	ERBB3	5	0	0	0	1	4
ENSG00000065371	ROPN1	0	0	0	1	0	0
ENSG00000065413	ANKRD44	64	30	56	28	36	39
ENSG00000065427	KARS	1932	843	1939	2055	1917	1650
ENSG00000065457	ADAT1	117	61	161	115	125	99
ENSG00000065485	PDIA5	72	61	89	125	77	91
ENSG00000065491	TBC1D22B	246	88	240	181	214	199
ENSG00000065518	NDUFB4	1265	374	1226	1179	1467	1000
ENSG00000065526	SPEN	540	212	483	389	375	325
ENSG00000065534	MYLK	18	6	14	10	9	8
ENSG00000065548	ZC3H15	11755	3508	10393	8512	12368	8997
ENSG00000065559	MAP2K4	101	50	120	128	102	93
ENSG00000065600	TMEM206	243	124	331	284	270	204
ENSG00000065609	SNAP91	0	0	0	0	0	0
ENSG00000065613	SLK	907	362	804	886	822	681
ENSG00000065615	CYB5R4	671	172	619	479	547	403
ENSG00000065618	COL17A1	4	1	1	1	2	0
ENSG00000065621	GSTO2	6	2	4	2	4	6
ENSG00000065665	SEC61A2	18	20	19	21	24	15
ENSG00000065675	PRKCQ	104	26	118	121	135	90
ENSG00000065717	TLE2	1	0	0	0	0	0
ENSG00000065802	ASB1	1284	509	1326	1166	1180	913
ENSG00000065809	FAM107B	1720	1048	1679	1678	1369	1270
ENSG00000065833	ME1	10	5	5	6	15	14
ENSG00000065882	TBC1D1	1630	753	1847	1964	1984	1467
ENSG00000065883	CDK13	237	74	204	163	154	149
ENSG00000065911	MTHFD2	748	436	1002	1585	990	963
ENSG00000065923	SLC9A7	53	23	50	87	31	40
ENSG00000065970	FOXJ2	294	132	362	251	250	193
ENSG00000065978	YBX1	816	395	831	797	829	667
ENSG00000065989	PDE4A	78	46	82	80	53	57
ENSG00000066027	PPP2R5A	791	363	741	697	540	505
ENSG00000066032	CTNNA2	4	2	8	6	1	2
ENSG00000066044	ELAVL1	995	607	1355	1403	873	1002
ENSG00000066056	TIE1	0	0	1	1	1	0
ENSG00000066084	DIP2B	350	147	394	349	476	336
ENSG00000066117	SMARCD1	149	65	179	81	122	116
ENSG00000066135	KDM4A	220	216	301	402	166	196
ENSG00000066136	NFYC	237	124	264	256	231	170
ENSG00000066185	ZMYND12	16	2	11	3	9	9
ENSG00000066230	SLC9A3	0	0	0	0	1	0
ENSG00000066248	NGEF	0	0	0	0	0	0
ENSG00000066279	ASPM	1369	550	1299	1153	1375	1100
ENSG00000066294	CD84	267	146	310	149	111	114
ENSG00000066322	ELOVL1	970	362	1130	666	999	683
ENSG00000066336	SPI1	967	352	1009	676	847	666
ENSG00000066379	ZNRD1	257	75	240	433	331	232
ENSG00000066382	MPPED2	0	0	0	0	0	0
ENSG00000066405	CLDN18	3	0	4	1	1	3
ENSG00000066422	ZBTB11	212	118	184	207	181	167
ENSG00000066427	ATXN3	387	159	362	306	334	280
ENSG00000066455	GOLGA5	69	23	63	73	37	44
ENSG00000066468	FGFR2	0	0	0	0	1	1
ENSG00000066557	LRRC40	64	41	77	116	70	82
ENSG00000066583	ISOC1	90	12	87	126	110	78
ENSG00000066629	EML1	2	1	1	1	0	2
ENSG00000066651	TRMT11	99	37	88	96	136	100
ENSG00000066654	THUMPD1	630	292	579	407	522	459
ENSG00000066697	MSANTD3	41	26	27	57	29	29
ENSG00000066735	KIF26A	2	1	2	0	0	0
ENSG00000066739	ATG2B	39	20	43	38	44	34
ENSG00000066777	ARFGEF1	418	228	433	423	397	318
ENSG00000066813	ACSM2B	1	0	0	0	0	0
ENSG00000066827	ZFAT	200	63	213	107	152	114
ENSG00000066855	MTFR1	67	41	57	45	36	38
ENSG00000066923	STAG3	9	3	8	5	5	5
ENSG00000066926	FECH	99	60	114	123	85	83
ENSG00000066933	MYO9A	276	156	287	251	242	216
ENSG00000067048	DDX3Y	1362	586	1207	1248	1146	874
ENSG00000067057	PFKP	1844	805	1890	1498	1992	1552
ENSG00000067064	IDI1	152	151	154	174	147	153
ENSG00000067066	SP100	419	175	405	279	283	239
ENSG00000067082	KLF6	1099	479	1193	1114	1200	918
ENSG00000067113	PLPP1	52	19	50	35	57	38
ENSG00000067141	NEO1	379	197	404	293	227	229
ENSG00000067167	TRAM1	209	66	151	166	194	155
ENSG00000067177	PHKA1	0	0	0	0	0	0
ENSG00000067182	TNFRSF1A	1916	1000	1995	1230	1618	1275
ENSG00000067191	CACNB1	87	31	105	73	89	78
ENSG00000067208	EVI5	258	102	264	169	182	178
ENSG00000067221	STOML1	82	36	74	56	74	51
ENSG00000067225	PKM	5013	2586	5384	3412	4152	3199
ENSG00000067248	DHX29	282	102	266	225	244	206
ENSG00000067334	DNTTIP2	562	249	552	468	468	414
ENSG00000067365	METTL22	124	56	148	98	123	111
ENSG00000067369	TP53BP1	437	249	494	408	311	289
ENSG00000067445	TRO	0	0	0	0	0	0
ENSG00000067533	RRP15	623	272	635	598	527	440
ENSG00000067560	RHOA	4777	3403	6201	6912	3573	3994
ENSG00000067596	DHX8	461	175	479	349	340	317
ENSG00000067601	PMS2P4	4	4	5	7	2	6
ENSG00000067606	PRKCZ	2	1	1	0	0	2
ENSG00000067646	ZFY	68	23	47	43	30	27
